Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s)
35417.00,0.00,0.00,0.28,0.00,0.00,6.82,0.00,0.00,175.08,-0.00,0.00,-0.00,0.00,0.00,-0.00
35425.00,0.00,0.00,0.23,0.00,0.00,-6.92,0.00,0.00,-1716.58,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35431.00,0.00,0.00,0.25,0.00,0.00,4.21,0.00,0.00,1855.09,-0.00,0.00,-0.00,-0.00,0.00,0.00
35438.00,0.00,0.00,0.34,0.00,0.00,12.32,0.00,0.00,1158.61,-0.00,0.00,-0.00,0.00,0.00,0.00
35446.00,0.00,0.00,0.23,0.00,0.00,-13.48,0.00,0.00,-3225.71,-0.00,0.00,-0.00,0.00,0.00,-0.00
35451.00,0.00,0.00,0.20,0.00,0.00,-5.45,0.00,0.00,1605.70,-0.00,0.00,-0.00,0.00,0.00,0.00
35468.00,0.00,0.00,0.25,0.00,0.00,2.87,0.00,0.00,489.34,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35482.00,0.00,0.00,0.26,0.00,0.00,0.34,0.00,0.00,-180.29,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35490.00,0.00,0.00,0.30,0.00,0.00,5.06,0.00,0.00,589.90,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35498.00,0.00,0.00,0.35,0.00,0.00,7.13,0.00,0.00,258.73,-0.00,0.00,-0.00,0.00,0.00,0.00
35503.00,0.00,0.00,0.23,0.00,0.00,-25.52,0.00,0.00,-6529.58,-0.00,0.00,-0.00,-0.00,0.00,0.00
35509.00,0.00,0.00,0.30,0.00,0.00,11.94,0.00,0.00,6242.72,-0.00,0.00,-0.00,-0.00,0.00,0.00
35518.00,0.00,0.00,0.25,0.00,0.00,-5.18,0.00,0.00,-1902.16,-0.00,0.00,-0.00,-0.00,0.00,0.00
35525.00,0.00,0.00,0.33,0.00,0.00,11.16,0.00,0.00,2334.64,-0.00,0.00,-0.00,0.00,0.00,-0.00
35531.00,0.00,0.00,0.25,0.00,0.00,-13.49,0.00,0.00,-4108.15,-0.00,0.00,-0.00,-0.00,0.00,0.00
35538.00,0.00,0.00,0.28,0.00,0.00,4.77,0.00,0.00,2608.42,-0.00,0.00,-0.00,-0.00,0.01,0.00
35547.00,0.00,0.00,0.11,0.00,0.00,-19.07,0.00,0.00,-2649.53,-0.00,0.00,-0.00,0.00,0.00,0.00
35562.00,0.00,0.00,0.24,0.00,0.00,8.75,0.00,0.00,1854.97,-0.00,0.00,-0.00,0.00,0.00,-0.00
35579.00,0.00,0.00,0.21,0.00,0.00,-2.01,0.00,0.00,-632.92,-0.00,0.00,-0.00,-0.00,0.00,0.00
35588.00,0.00,0.00,0.25,0.00,0.00,4.87,0.00,0.00,764.42,-0.00,0.00,-0.00,0.00,0.00,0.00
35595.00,0.00,0.00,0.21,0.00,0.00,-6.28,0.00,0.00,-1593.16,-0.00,0.00,-0.00,-0.00,-0.00,-0.00
35601.00,0.00,0.00,0.17,0.00,0.00,-5.89,0.00,0.00,65.22,-0.00,0.00,-0.00,0.00,-0.00,0.00
35608.00,0.00,0.00,0.36,0.00,0.00,27.08,0.00,0.00,4709.26,-0.00,0.00,-0.00,0.00,0.00,0.00
35616.00,0.00,0.00,0.28,0.00,0.00,-10.22,0.00,0.00,-4662.37,-0.00,0.00,-0.00,0.00,0.00,0.00
35621.00,0.00,0.00,0.28,0.00,0.00,-0.93,0.00,0.00,1859.20,-0.00,0.00,-0.00,0.00,-0.00,0.00
35629.00,0.00,0.00,0.31,0.00,0.00,3.95,0.00,0.00,610.07,-0.00,0.00,-0.00,0.00,-0.00,0.00
35637.00,0.00,0.00,0.17,0.00,0.00,-17.68,0.00,0.00,-2703.76,-0.00,0.00,-0.00,0.00,0.00,0.00
35649.00,0.00,0.00,0.30,0.00,0.00,11.13,0.00,0.00,2400.47,-0.00,0.00,-0.00,0.00,-0.00,0.00
35665.00,0.00,0.00,0.30,0.00,0.00,-0.09,0.00,0.00,-701.05,-0.00,0.00,-0.00,-0.00,0.00,0.00
35671.00,0.00,0.00,0.29,0.00,0.00,-0.65,0.00,0.00,-93.57,-0.00,0.00,-0.00,-0.00,0.00,0.00
35678.00,0.00,0.00,0.26,0.00,0.00,-4.59,0.00,0.00,-563.19,-0.00,0.00,-0.00,-0.00,0.00,0.00
35687.00,0.00,0.00,0.21,0.00,0.00,-5.26,0.00,0.00,-74.04,-0.00,0.00,-0.00,0.00,0.00,0.00
35693.00,0.00,0.00,0.31,0.00,0.00,16.75,0.00,0.00,3668.12,-0.00,0.00,0.00,0.00,0.00,0.00
35700.00,0.00,0.00,0.33,0.00,0.00,2.53,0.00,0.00,-2031.16,-0.00,0.00,0.00,0.00,0.00,0.00
35706.00,0.00,0.00,0.29,0.00,0.00,-6.44,0.00,0.00,-1495.98,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35711.00,0.00,0.00,0.28,0.00,0.00,-2.33,0.00,0.00,822.58,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35718.00,0.00,0.00,0.35,0.00,0.00,9.56,0.00,0.00,1697.96,-0.00,0.00,-0.00,-0.00,0.00,0.00
35732.00,0.00,0.00,0.20,0.00,0.00,-10.51,0.00,0.00,-1433.36,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35740.00,0.00,0.00,0.30,0.00,0.00,12.72,0.00,0.00,2903.90,-0.00,0.00,-0.00,-0.00,-0.00,-0.00
35748.00,0.00,0.00,0.20,0.00,0.00,-13.13,0.00,0.00,-3230.69,-0.00,0.00,-0.00,0.00,0.00,0.00
35763.00,0.00,0.00,0.28,0.00,0.00,5.25,0.00,0.00,1225.17,-0.00,0.00,-0.00,-0.00,0.00,0.00
35770.00,0.00,0.00,0.26,0.00,0.00,-2.73,0.00,0.00,-1139.60,-0.00,0.00,-0.00,-0.00,0.00,0.00
35778.00,0.00,0.00,0.19,0.00,0.00,-8.53,0.00,0.00,-725.22,-0.00,0.00,-0.00,0.00,0.00,0.00
35785.00,0.00,0.00,0.28,0.00,0.00,12.13,0.00,0.00,2950.76,-0.00,0.00,-0.00,-0.00,0.00,0.00
35791.00,0.00,0.00,0.31,0.00,0.00,5.14,0.00,0.00,-1165.41,-0.00,0.00,-0.00,-0.00,0.00,0.00
35799.00,0.00,0.00,0.20,0.00,0.00,-13.51,0.00,0.00,-2330.21,-0.00,0.00,-0.00,-0.00,0.00,0.00
35804.00,0.00,0.00,0.36,0.00,0.00,32.81,0.00,0.00,9262.62,-0.00,0.00,-0.00,-0.00,0.00,0.00
35815.00,0.00,0.00,0.29,0.00,0.00,-6.62,0.00,0.00,-3584.61,-0.00,0.00,-0.00,0.00,0.00,0.00
35821.00,0.00,0.00,0.25,0.00,0.00,-6.47,0.00,0.00,25.87,-0.00,0.00,-0.00,0.00,0.00,-0.00
35828.00,0.00,0.00,0.27,0.00,0.00,3.30,0.00,0.00,1396.25,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35837.00,0.00,0.00,0.15,0.00,0.00,-13.77,0.00,0.00,-1897.24,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35843.00,0.00,0.00,0.28,0.00,0.00,21.07,0.00,0.00,5806.95,-0.00,0.00,-0.00,-0.00,-0.00,-0.00
35850.00,0.00,0.00,0.22,0.00,0.00,-8.60,0.00,0.00,-4238.97,-0.00,0.00,-0.00,-0.00,-0.00,-0.00
35856.00,0.00,0.00,0.20,0.00,0.00,-2.03,0.00,0.00,1095.90,-0.00,0.00,-0.00,-0.00,0.00,0.00
35872.00,0.00,0.00,0.23,0.00,0.00,1.96,0.00,0.00,249.29,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35879.00,0.00,0.00,0.23,0.00,0.00,-0.19,0.00,0.00,-308.26,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35888.00,0.00,0.00,0.21,0.00,0.00,-2.69,0.00,0.00,-277.68,-0.00,0.00,-0.00,0.00,0.00,-0.00
35899.00,0.00,0.00,0.31,0.00,0.00,9.33,0.00,0.00,1092.87,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35906.00,0.00,0.00,0.36,0.00,0.00,6.25,0.00,0.00,-439.84,-0.00,0.00,-0.00,-0.00,0.00,0.00
35911.00,0.00,0.00,0.30,0.00,0.00,-11.34,0.00,0.00,-3517.03,-0.00,0.00,-0.00,-0.00,0.00,-0.00
35919.00,0.00,0.00,0.23,0.00,0.00,-9.00,0.00,0.00,291.85,-0.00,0.00,-0.00,0.00,0.00,-0.00
35928.00,0.00,0.00,0.15,0.00,0.00,-8.25,0.00,0.00,83.83,-0.00,0.00,-0.00,0.00,0.00,0.00
35935.00,0.00,0.00,0.28,0.00,0.00,18.09,0.00,0.00,3762.14,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35940.00,0.00,0.00,0.21,0.00,0.00,-14.41,0.00,0.00,-6499.07,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35949.00,0.00,0.00,0.23,0.00,0.00,2.93,0.00,0.00,1926.03,-0.00,0.00,-0.00,0.00,0.00,0.00
35954.00,0.00,0.00,0.22,0.00,0.00,-2.30,0.00,0.00,-1046.18,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35970.00,0.00,0.00,0.27,0.00,0.00,2.82,0.00,0.00,320.57,-0.00,0.00,-0.00,0.00,-0.00,-0.00
35983.00,0.00,0.00,0.22,0.00,0.00,-3.28,0.00,0.00,-469.47,-0.00,0.00,-0.00,-0.00,-0.00,0.00
35991.00,0.00,0.00,0.31,0.00,0.00,10.26,0.00,0.00,1692.61,-0.00,0.00,-0.00,-0.00,-0.01,0.00
35999.00,0.00,0.00,0.18,0.00,0.00,-15.60,0.00,0.00,-3232.29,-0.00,0.00,-0.00,0.00,-0.00,0.00
36004.00,0.00,0.00,0.21,0.00,0.00,5.28,0.00,0.00,4175.51,-0.00,0.00,-0.00,0.00,0.00,0.00
36008.00,0.00,0.00,0.28,0.00,0.00,17.14,0.00,0.00,2964.61,-0.00,0.00,-0.00,0.00,0.00,-0.00
36014.00,0.00,0.00,0.16,0.00,0.00,-19.70,0.00,0.00,-6139.42,-0.00,0.00,-0.00,0.00,0.00,-0.00
36020.00,0.00,0.00,0.25,0.00,0.00,15.96,0.00,0.00,5943.35,-0.00,0.00,-0.00,0.00,0.00,-0.00
36029.00,0.00,0.00,0.22,0.00,0.00,-3.93,0.00,0.00,-2210.54,-0.00,0.00,-0.00,0.00,0.00,0.00
36036.00,0.00,0.00,0.19,0.00,0.00,-3.79,0.00,0.00,19.41,-0.00,0.00,-0.00,0.00,0.00,0.00
36042.00,0.00,0.00,0.31,0.00,0.00,19.07,0.00,0.00,3811.60,-0.00,0.00,-0.00,0.00,0.00,0.00
36054.00,0.00,0.00,0.28,0.00,0.00,-2.28,0.00,0.00,-1779.36,-0.00,0.00,-0.00,0.00,0.00,-0.00
36070.00,0.00,0.00,0.29,0.00,0.00,0.72,0.00,0.00,187.29,-0.00,0.00,-0.00,0.00,-0.00,0.00
36079.00,0.00,0.00,0.14,0.00,0.00,-16.40,0.00,0.00,-1902.19,-0.00,0.00,-0.00,0.00,0.00,0.00
36087.00,0.00,0.00,0.22,0.00,0.00,9.33,0.00,0.00,3216.46,-0.00,0.00,-0.00,0.00,-0.00,0.00
36093.00,0.00,0.00,0.28,0.00,0.00,11.07,0.00,0.00,290.59,-0.00,0.00,-0.00,0.00,0.00,0.00
36100.00,0.00,0.00,0.29,0.00,0.00,1.09,0.00,0.00,-1427.08,-0.00,0.00,-0.00,0.00,0.00,0.00
36105.00,0.00,0.00,0.17,0.00,0.00,-24.05,0.00,0.00,-5027.70,-0.00,0.00,-0.00,0.00,-0.00,-0.00
36111.00,0.00,0.00,0.26,0.00,0.00,14.40,0.00,0.00,6409.06,-0.00,0.00,-0.00,0.00,-0.00,-0.00
36119.00,0.00,0.00,0.33,0.00,0.00,8.43,0.00,0.00,-746.67,-0.00,0.00,-0.00,0.00,0.00,-0.00
36127.00,0.00,0.00,0.21,0.00,0.00,-14.40,0.00,0.00,-2853.10,-0.00,0.00,-0.00,0.00,0.00,0.00
36138.00,0.00,0.00,0.27,0.00,0.00,5.00,0.00,0.00,1763.19,-0.00,0.00,-0.00,-0.00,-0.00,0.00
36145.00,0.00,0.00,0.22,0.00,0.00,-7.12,0.00,0.00,-1730.45,-0.00,0.00,-0.00,-0.00,-0.00,0.00
36151.00,0.00,0.00,0.19,0.00,0.00,-4.82,0.00,0.00,383.03,-0.00,0.00,-0.00,-0.00,-0.00,0.00
36167.00,0.00,0.00,0.27,0.00,0.00,5.28,0.00,0.00,630.84,-0.00,0.00,-0.00,0.00,0.01,0.00
36173.00,0.00,0.00,0.27,0.00,0.00,0.42,0.00,0.00,-809.93,-0.00,0.00,-0.00,0.00,0.00,0.00
36180.00,0.00,0.00,0.23,0.00,0.00,-6.96,0.00,0.00,-1053.54,-0.00,0.00,-0.00,0.00,0.00,0.00
36189.00,0.00,0.00,0.29,0.00,0.00,6.75,0.00,0.00,1523.47,-0.00,0.00,-0.00,-0.00,-0.00,0.00
36196.00,0.00,0.00,0.22,0.00,0.00,-9.68,0.00,0.00,-2347.92,-0.00,0.00,-0.00,0.00,0.00,0.00
36202.00,0.00,0.00,0.22,0.00,0.00,0.41,0.00,0.00,1681.19,-0.00,0.00,-0.00,0.00,0.00,0.00
36208.00,0.00,0.00,0.30,0.00,0.00,13.27,0.00,0.00,2143.82,-0.00,0.00,-0.00,0.00,0.00,-0.00
36218.00,0.00,0.00,0.16,0.00,0.00,-14.32,0.00,0.00,-2759.20,-0.00,0.00,-0.00,0.00,0.00,0.00
36226.00,0.00,0.00,0.26,0.00,0.00,12.45,0.00,0.00,3346.71,-0.00,0.00,-0.00,0.00,0.00,0.00
36231.00,0.00,0.00,0.31,0.00,0.00,9.98,0.00,0.00,-494.75,-0.00,0.00,-0.00,0.00,0.00,0.00
36239.00,0.00,0.00,0.24,0.00,0.00,-7.97,0.00,0.00,-2243.22,-0.00,0.00,0.00,-0.00,-0.00,0.00
36248.00,0.00,0.00,0.22,0.00,0.00,-1.99,0.00,0.00,664.81,-0.00,0.00,0.00,-0.00,0.00,0.00
36263.00,0.00,0.00,0.23,0.00,0.00,0.57,0.00,0.00,170.21,-0.00,0.00,0.00,0.00,-0.00,0.00
36270.00,0.00,0.00,0.24,0.00,0.00,0.71,0.00,0.00,20.28,-0.00,0.00,0.00,0.00,-0.00,0.00
36278.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,-88.57,-0.00,0.00,0.00,0.00,0.00,-0.00
36280.00,0.00,0.00,0.34,0.00,0.00,49.60,0.00,0.00,24801.80,-0.00,0.00,0.00,0.00,0.00,-0.00
36288.00,0.00,0.00,0.25,0.00,0.00,-11.13,0.00,0.00,-7591.60,-0.00,0.00,0.00,0.00,-0.00,0.00
36308.00,0.00,0.00,0.36,0.00,0.00,5.60,0.00,0.00,836.32,-0.00,0.00,0.00,-0.00,0.00,0.00
36316.00,0.00,0.00,0.28,0.00,0.00,-9.86,0.00,0.00,-1932.57,-0.00,0.00,-0.00,0.00,-0.00,-0.00
36321.00,0.00,0.00,0.25,0.00,0.00,-7.25,0.00,0.00,522.45,-0.00,0.00,-0.00,0.00,-0.00,-0.00
36329.00,0.00,0.00,0.27,0.00,0.00,3.15,0.00,0.00,1299.84,-0.00,0.00,-0.00,0.00,0.00,0.00
36337.00,0.00,0.00,0.26,0.00,0.00,-1.70,0.00,0.00,-605.59,-0.00,0.00,-0.00,0.00,-0.00,0.00
36343.00,0.00,0.00,0.30,0.00,0.00,6.81,0.00,0.00,1417.52,-0.00,0.00,-0.00,0.00,0.00,-0.00
36350.00,0.00,0.00,0.32,0.00,0.00,2.56,0.00,0.00,-606.53,-0.00,0.00,-0.00,0.00,0.00,-0.00
36365.00,0.00,0.00,0.23,0.00,0.00,-5.43,0.00,0.00,-532.53,-0.00,0.00,-0.00,-0.00,-0.00,0.00
36371.00,0.00,0.00,0.30,0.00,0.00,10.35,0.00,0.00,2629.01,-0.00,0.00,-0.00,-0.00,0.00,0.00
36379.00,0.00,0.00,0.26,0.00,0.00,-4.94,0.00,0.00,-1911.39,-0.00,0.00,-0.00,0.00,0.00,0.00
36393.00,0.00,0.00,0.22,0.00,0.00,-2.36,0.00,0.00,184.51,-0.00,0.00,0.00,0.00,-0.00,0.00
36401.00,0.00,0.00,0.26,0.00,0.00,4.19,0.00,0.00,818.90,-0.00,0.00,0.00,0.00,-0.00,0.00
36406.00,0.00,0.00,0.26,0.00,0.00,-0.48,0.00,0.00,-934.72,-0.00,0.00,0.00,0.00,0.00,-0.00
36412.00,0.00,0.00,0.26,0.00,0.00,1.41,0.00,0.00,315.71,-0.00,0.00,0.00,0.00,-0.00,-0.00
36419.00,0.00,0.00,0.28,0.00,0.00,1.74,0.00,0.00,46.86,-0.00,0.00,0.00,0.00,-0.00,0.00
36424.00,0.00,0.00,0.37,0.00,0.00,17.91,0.00,0.00,3234.68,-0.00,0.00,0.00,0.00,-0.00,0.00
36430.00,0.00,0.00,0.24,0.00,0.00,-20.48,0.00,0.00,-6399.53,-0.00,0.00,0.00,0.00,0.00,0.00
36439.00,0.00,0.00,0.36,0.00,0.00,12.65,0.00,0.00,3681.32,-0.00,0.00,0.00,0.00,-0.00,0.00
36446.00,0.00,0.00,0.26,0.00,0.00,-13.67,0.00,0.00,-3759.71,-0.00,0.00,0.00,0.00,0.00,-0.00
36462.00,0.00,0.00,0.27,0.00,0.00,0.50,0.00,0.00,885.72,-0.00,0.00,0.00,0.00,0.00,-0.00
36474.00,0.00,0.00,0.25,0.00,0.00,-1.50,0.00,0.00,-166.90,-0.00,0.00,0.00,0.00,0.00,0.00
36482.00,0.00,0.00,0.29,0.00,0.00,5.48,0.00,0.00,872.84,-0.00,0.00,0.00,0.00,0.00,0.00
36489.00,0.00,0.00,0.22,0.00,0.00,-10.89,0.00,0.00,-2338.78,-0.00,0.00,0.00,0.00,-0.00,0.00
36497.00,0.00,0.00,0.28,0.00,0.00,7.76,0.00,0.00,2330.79,-0.00,0.00,0.00,-0.00,0.00,0.00
36503.00,0.00,0.00,0.18,0.00,0.00,-16.04,0.00,0.00,-3966.75,-0.00,0.00,0.00,-0.00,0.00,0.00
36510.00,0.00,0.00,0.27,0.00,0.00,11.88,0.00,0.00,3988.77,-0.00,0.00,0.00,0.00,-0.00,-0.00
36515.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,-2375.51,-0.00,0.00,0.00,0.00,-0.00,-0.00
36520.00,0.00,0.00,0.30,0.00,0.00,7.32,0.00,0.00,1463.80,-0.00,0.00,0.00,0.00,-0.00,-0.00
36529.00,0.00,0.00,0.29,0.00,0.00,-1.32,0.00,0.00,-959.42,-0.00,0.00,0.00,-0.00,0.00,0.00
36536.00,0.00,0.00,0.27,0.00,0.00,-3.32,0.00,0.00,-285.63,-0.00,0.00,0.00,0.00,0.00,0.00
36546.00,0.00,0.00,0.31,0.00,0.00,3.68,0.00,0.00,699.75,-0.00,0.00,0.00,0.00,-0.00,0.00
36562.00,0.00,0.00,0.31,0.00,0.00,0.45,0.00,0.00,-201.90,-0.00,0.00,0.00,0.00,0.00,0.00
36570.00,0.00,0.00,0.23,0.00,0.00,-10.60,0.00,0.00,-1381.29,-0.00,0.00,0.00,0.00,-0.00,0.00
36578.00,0.00,0.00,0.25,0.00,0.00,2.17,0.00,0.00,1596.31,-0.00,0.00,0.00,0.00,-0.00,0.00
36585.00,0.00,0.00,0.31,0.00,0.00,8.57,0.00,0.00,913.29,-0.00,0.00,0.00,0.00,-0.00,0.00
36591.00,0.00,0.00,0.30,0.00,0.00,-0.93,0.00,0.00,-1582.82,-0.00,0.00,0.00,0.00,0.00,0.00
36600.00,0.00,0.00,0.19,0.00,0.00,-12.48,0.00,0.00,-1283.35,-0.00,0.00,0.00,0.00,0.00,-0.00
36605.00,0.00,0.00,0.26,0.00,0.00,15.45,0.00,0.00,5586.34,-0.00,0.00,0.00,-0.00,0.00,-0.00
36611.00,0.00,0.00,0.21,0.00,0.00,-9.74,0.00,0.00,-4198.59,-0.00,0.00,0.00,-0.00,0.00,-0.00
36619.00,0.00,0.00,0.25,0.00,0.00,5.71,0.00,0.00,1931.44,-0.00,0.00,0.00,0.00,0.00,0.00
36632.00,0.00,0.00,0.27,0.00,0.00,1.05,0.00,0.00,-358.53,-0.00,0.00,0.00,0.00,-0.00,0.00
36641.00,0.00,0.00,0.20,0.00,0.00,-7.05,0.00,0.00,-899.72,-0.00,0.00,0.00,0.00,0.00,0.00
36649.00,0.00,0.00,0.16,0.00,0.00,-5.06,0.00,0.00,248.95,-0.00,0.00,0.00,-0.00,0.00,0.00
36665.00,0.00,0.00,0.27,0.00,0.00,6.59,0.00,0.00,727.98,-0.00,0.00,0.00,0.00,-0.00,0.00
36671.00,0.00,0.00,0.24,0.00,0.00,-3.81,0.00,0.00,-1733.02,-0.00,0.00,0.00,0.00,-0.00,0.00
36679.00,0.00,0.00,0.29,0.00,0.00,5.20,0.00,0.00,1125.79,-0.00,0.00,0.00,0.00,-0.00,0.00
36687.00,0.00,0.00,0.32,0.00,0.00,4.25,0.00,0.00,-118.54,-0.00,0.00,0.00,0.00,0.00,0.00
36692.00,0.00,0.00,0.28,0.00,0.00,-7.43,0.00,0.00,-2336.14,-0.00,0.00,0.00,-0.00,0.00,0.00
36700.00,0.00,0.00,0.25,0.00,0.00,-4.15,0.00,0.00,410.28,-0.00,0.00,0.00,-0.00,-0.00,0.00
36706.00,0.00,0.00,0.28,0.00,0.00,4.90,0.00,0.00,1508.49,-0.00,0.00,0.00,-0.00,-0.00,0.00
36715.00,0.00,0.00,0.32,0.00,0.00,4.57,0.00,0.00,-37.46,-0.00,0.00,0.00,0.00,-0.00,0.00
36722.00,0.00,0.00,0.25,0.00,0.00,-10.48,0.00,0.00,-2149.20,-0.00,0.00,0.00,0.00,-0.00,0.00
36730.00,0.00,0.00,0.24,0.00,0.00,-0.52,0.00,0.00,1245.02,-0.00,0.00,0.00,-0.00,-0.00,0.00
36738.00,0.00,0.00,0.33,0.00,0.00,10.59,0.00,0.00,1388.74,-0.00,0.00,0.00,0.00,0.00,-0.00
36743.00,0.00,0.00,0.31,0.00,0.00,-3.00,0.00,0.00,-2718.38,-0.00,0.00,0.00,0.00,0.00,-0.00
36760.00,0.00,0.00,0.18,0.00,0.00,-7.68,0.00,0.00,-275.19,-0.00,0.00,0.00,-0.00,0.00,0.00
36769.00,0.00,0.00,0.32,0.00,0.00,14.93,0.00,0.00,2511.92,-0.00,0.00,0.00,0.00,-0.00,0.00
36776.00,0.00,0.00,0.19,0.00,0.00,-17.74,0.00,0.00,-4666.45,-0.00,0.00,0.00,-0.00,-0.00,-0.00
36782.00,0.00,0.00,0.28,0.00,0.00,15.52,0.00,0.00,5541.97,-0.00,0.00,0.00,-0.00,-0.00,-0.00
36790.00,0.00,0.00,0.20,0.00,0.00,-10.62,0.00,0.00,-3266.29,-0.00,0.00,0.00,0.00,0.00,0.00
36802.00,0.00,0.00,0.37,0.00,0.00,13.84,0.00,0.00,2038.25,-0.00,0.00,0.00,-0.00,0.00,0.00
36810.00,0.00,0.00,0.21,0.00,0.00,-20.07,0.00,0.00,-4238.78,-0.00,0.00,0.00,0.00,0.01,-0.00
36819.00,0.00,0.00,0.26,0.00,0.00,6.08,0.00,0.00,2905.16,-0.00,0.00,0.00,0.00,-0.00,0.00
36825.00,0.00,0.00,0.30,0.00,0.00,7.32,0.00,0.00,206.97,-0.00,0.00,0.00,0.00,-0.00,0.00
36831.00,0.00,0.00,0.32,0.00,0.00,3.22,0.00,0.00,-683.94,-0.00,0.00,0.00,0.00,-0.00,0.00
36837.00,0.00,0.00,0.35,0.00,0.00,3.81,0.00,0.00,98.44,-0.00,0.00,0.00,0.00,0.00,-0.00
36842.00,0.00,0.00,0.30,0.00,0.00,-9.80,0.00,0.00,-2722.48,-0.00,0.00,0.00,0.00,0.00,-0.00
36850.00,0.00,0.00,0.30,0.00,0.00,-0.18,0.00,0.00,1202.75,-0.00,0.00,0.00,0.00,0.00,0.00
36855.00,0.00,0.00,0.28,0.00,0.00,-3.77,0.00,0.00,-718.07,-0.00,0.00,0.00,0.00,0.00,0.00
36871.00,0.00,0.00,0.23,0.00,0.00,-2.78,0.00,0.00,62.14,-0.00,0.00,0.00,0.00,0.00,-0.00
36885.00,0.00,0.00,0.26,0.00,0.00,1.89,0.00,0.00,333.13,-0.00,0.00,0.00,-0.00,0.00,0.00
36892.00,0.00,0.00,0.27,0.00,0.00,1.39,0.00,0.00,-70.79,-0.00,0.00,0.00,-0.00,-0.00,0.00
36900.00,0.00,0.00,0.33,0.00,0.00,7.24,0.00,0.00,731.58,-0.00,0.00,0.00,0.00,-0.00,0.00
36906.00,0.00,0.00,0.26,0.00,0.00,-11.70,0.00,0.00,-3157.52,-0.00,0.00,0.00,0.00,-0.00,-0.00
36912.00,0.00,0.00,0.23,0.00,0.00,-5.03,0.00,0.00,1112.58,-0.00,0.00,0.00,0.00,-0.00,-0.00
36920.00,0.00,0.00,0.34,0.00,0.00,13.63,0.00,0.00,2331.86,-0.00,0.00,0.00,0.00,0.00,0.00
36928.00,0.00,0.00,0.27,0.00,0.00,-8.46,0.00,0.00,-2761.25,-0.00,0.00,0.00,0.00,-0.00,-0.00
36934.00,0.00,0.00,0.25,0.00,0.00,-2.46,0.00,0.00,999.41,-0.00,0.00,0.00,0.00,0.00,-0.00
36941.00,0.00,0.00,0.34,0.00,0.00,12.24,0.00,0.00,2100.03,-0.00,0.00,0.00,0.00,0.00,0.00
36959.00,0.00,0.00,0.23,0.00,0.00,-5.92,0.00,0.00,-1008.64,-0.00,0.00,0.00,0.00,-0.00,0.00
36970.00,0.00,0.00,0.21,0.00,0.00,-2.39,0.00,0.00,320.90,-0.00,0.00,0.00,-0.00,-0.00,0.00
36979.00,0.00,0.00,0.28,0.00,0.00,8.33,0.00,0.00,1190.86,-0.00,0.00,0.00,0.00,0.00,0.00
36985.00,0.00,0.00,0.33,0.00,0.00,7.70,0.00,0.00,-103.90,-0.00,0.00,0.00,0.00,0.00,0.00
36992.00,0.00,0.00,0.17,0.00,0.00,-22.69,0.00,0.00,-4341.43,-0.00,0.00,0.00,0.00,0.00,0.00
37000.00,0.00,0.00,0.37,0.00,0.00,25.36,0.00,0.00,6006.11,-0.00,0.00,0.00,0.00,-0.00,0.00
37006.00,0.00,0.00,0.28,0.00,0.00,-14.86,0.00,0.00,-6703.03,-0.00,0.00,0.00,0.00,0.00,0.00
37010.00,0.00,0.00,0.31,0.00,0.00,6.35,0.00,0.00,5300.84,-0.00,0.00,0.00,0.00,-0.00,0.00
37015.00,0.00,0.00,0.14,0.00,0.00,-32.86,0.00,0.00,-7841.97,-0.00,0.00,0.00,0.00,0.00,0.00
37022.00,0.00,0.00,0.28,0.00,0.00,19.02,0.00,0.00,7411.00,-0.00,0.00,0.00,0.00,0.01,0.00
37030.00,0.00,0.00,0.22,0.00,0.00,-6.66,0.00,0.00,-3209.77,-0.00,0.00,0.00,0.00,0.00,0.00
37046.00,0.00,0.00,0.33,0.00,0.00,6.44,0.00,0.00,819.18,-0.00,0.00,0.00,-0.00,0.00,0.00
37063.00,0.00,0.00,0.14,0.00,0.00,-10.92,0.00,0.00,-1021.25,-0.00,0.00,0.00,0.00,0.00,0.00
37071.00,0.00,0.00,0.37,0.00,0.00,28.92,0.00,0.00,4980.23,-0.00,0.00,0.00,0.00,0.00,0.00
